"Time","Source","Destination","src_mac","dest_mac","Protocol","Info","Length","Source Port","Destination Port","channel","Channel frequency","Channel","Channel","Channel"
"0.465991335","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=62","104","","","","","","",""
"0.470585246","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=39","81","","","","","","",""
"0.470729256","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1054","1096","","","","","","",""
"0.479064808","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=38","80","","","","","","",""
"0.481243642","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1055","1097","","","","","","",""
"0.491786652","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1055","1097","","","","","","",""
"0.493090750","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=965","1007","","","","","","",""
"0.494594825","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=42","84","","","","","","",""
"0.502230435","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1055","1097","","","","","","",""
"0.506936794","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=915","957","","","","","","",""
"0.512850411","192.168.53.39","192.168.168.30","b8:03:05:1e:8d:d6","00:00:0c:07:ac:28","UDP","48187  >  46762 Len=1055","1097","","","","","","",""
"0.514731853","192.168.168.30","192.168.53.39","88:f0:31:04:19:97","b8:03:05:1e:8d:d6","UDP","46762  >  48187 Len=914","956","","","","","","",""
